"ID","Parcel ID","Address","City","County","State","Enrolled in Appeals","Assessment Enrollment Level (2025)"
"565290","U-14-31-19-69W-000026-00016.0","7446 Oxford Garden Cir","Apollo Beach","Hillsborough","FL","False","Assessments (Broken Out)"
"56528","108075-0535","13673 Goodson Pl","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"56519","06-22-26-1700-000-41000","127 Magellan Cir","MINNEOLA","Lake","FL","False","Assessments (Broken Out)"
"564950","7042500786900541","637 Acorn Chase Dr","ORANGE PARK","Clay","FL","False","Assessments (Broken Out)"
"56460","U-22-30-21-381-000012-00012.0","16838 Harrierridge Pl","LITHIA","Hillsborough","FL","False","Assessments (Broken Out)"
"564413","18-26-29-2655-0001-079J","2828 Sweetspire Cir","KISSIMMEE","Osceola","FL","False","Assessments (Broken Out)"
"56389","29-20-28-6029-00-990","2129 Home Again Rd","APOPKA","Orange","FL","False","Assessments (Broken Out)"
"563843","25-26-28-6112-1286-0130","503 Brighton Ct","KISSIMMEE","Osceola","FL","False","Assessments (Broken Out)"
"56382","32-26-20-0050-00200-0290","1430 Maximilian Dr","WESLEY CHAPEL","Pasco","FL","False","Assessments (Broken Out)"
"56381","U-20-29-21-5PB-D00000-00013.0","321 Summer Sails Dr","VALRICO","Hillsborough","FL","False","Assessments (Broken Out)"
"56373","168143-7670","6033 Caladesi Ct","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"563645","016519-3913","8291 Honeysuckle Ln","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"56361","02-23-31-1983-01-170","13303 Briar Forest Ct","ORLANDO","Orange","FL","False","Assessments (Broken Out)"
"563571","106954-1245","12391 Deersong Dr","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"563476","016463-7618","8018 Weather Vane Dr","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"563439","35-21-30-524-0000-0460","5619 Garden Grove Cir","WINTER PARK","Seminole","FL","False","Assessments (Broken Out)"
"563354","0286870290","172 Terracina Dr","Saint Augustine","St Johns","FL","False","Assessments (Broken Out)"
"563266","U-20-29-21-5PU-E00000-00031.0","3125 Summer House Dr","Valrico","Hillsborough","FL","False","Assessments (Broken Out)"
"563233","08-25-17-0140-00000-1210","11740 Colony Lakes Blvd","NEW PORT RICHEY","Pasco","FL","False","Assessments (Broken Out)"
"56316","21-22-25-2301-000-16100","194 Compass Rose Dr","GROVELAND","Lake","FL","False","Assessments (Broken Out)"
"563158","25-26-28-6118-1511-0270","307 Mormanno Way","KISSIMMEE","Osceola","FL","False","Assessments (Broken Out)"
"56308","25-22-30-8925-00-470","200 Danville Dr","Orlando","Orange","FL","False","Assessments (Broken Out)"
"56295","3042500786500733","2884 Golden Pond Blvd","ORANGE PARK","Clay","FL","False","Assessments (Broken Out)"
"56292","24-25-29-4011-0001-0170","233 Magical Way","KISSIMMEE","Osceola","FL","False","Assessments (Broken Out)"
"56287","22052501010900725","2748 Cross Creek Dr","GREEN COVE SPRINGS","Clay","FL","False","Assessments (Broken Out)"
"56286","30-6019-011-1030","11108 SW 243rd Ln","HOMESTEAD","Miami-Dade","FL","False","Assessments (Broken Out)"
"562724","25-19-25-0181-000-07300","4749 Abaco Dr","TAVARES","Lake","FL","False","Assessments (Broken Out)"
"562564","32042500901601097","1834 Manitoba Ct N.","MIDDLEBURG","Clay","FL","False","Assessments (Broken Out)"
"56256","U-16-32-19-81B-000004-00022.0","2227 Unity Village Dr","RUSKIN","Hillsborough","FL","False","Assessments (Broken Out)"
"562413","U-08-31-20-5QY-000002-00001.0","10809 Summerton Dr","RIVERVIEW","Hillsborough","FL","False","Assessments (Broken Out)"
"56235","06-22-28-8911-00-940","415 Merlot Dr","OCOEE","Orange","FL","False","Assessments (Broken Out)"
"562349","U-28-29-21-A5L-000005-00011.0","211 Archcliffe Point Pl","Dover","Hillsborough","FL","False","Assessments (Broken Out)"
"562312","1042400552401494","888 GLENDALE LN","ORANGE PARK","Clay","FL","False","Assessments (Broken Out)"
"56227","01-22-31-8845-03-650","14834 Oldham Dr","ORLANDO","Orange","FL","False","Assessments (Broken Out)"
"562225","165285-3110","12526 Richards Rook Ln","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"562224","U-25-29-20-2FO-000001-00034.0","226 Regal Park Dr","Valrico","Hillsborough","FL","False","Assessments (Broken Out)"
"562194","002060-1480","2487 Britney Lakes Ln","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"562083","04-26-31-0172-0001-1210","1869 Castleton Dr","SAINT CLOUD","Osceola","FL","False","Assessments (Broken Out)"
"562077","145173-2880","8306 Highfield Ave","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"562031","015911-0430","6567 Pemberley Ln","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"56197","35042500822301560","1606 Northglen Cir","MIDDLEBURG","Clay","FL","False","Assessments (Broken Out)"
"561873","098365-0765","6322 Morse Oaks Cir","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"561859","8042601991100218","1332 Red Maple Ct","ORANGE PARK","Clay","FL","False","Assessments (Broken Out)"
"561772","22052501010900817","2797 Cross Creek Dr","GREEN COVE SPRINGS","Clay","FL","False","Assessments (Broken Out)"
"561756","33-26-19-0010-00000-1450","1532 Gardner Dr","LUTZ","Pasco","FL","False","Assessments (Broken Out)"
"56163","8042601991100309","1540 Slash Pine Ct","ORANGE PARK","Clay","FL","False","Assessments (Broken Out)"
"561606","13042502030405800","588 John Hancock St","ORANGE PARK","Clay","FL","False","Assessments (Broken Out)"
"561560","2052500882301046","1888 Corinth Ct","MIDDLEBURG","Clay","FL","False","Assessments (Broken Out)"
"561530","09-19-24-1400-000-00200","1119 Atlantic Ave","FRUITLAND PARK","Lake","FL","False","Assessments (Broken Out)"
"561529","35-26-30-0965-0001-1630","3511 Vega Creek Dr","SAINT CLOUD","Osceola","FL","False","Assessments (Broken Out)"
"56149","19-45-27-L1-57208.0220","773 Arundel Cir","FORT MYERS","Lee","FL","False","Assessments (Broken Out)"
"561392","U-35-31-19-B3U-000019-00005.0","15703 Demory Point Pl","Sun City Center","Hillsborough","FL","False","Assessments (Broken Out)"
"561191","21-26-19-0040-00200-0020","24909 Gun Smoke Dr","LAND O LAKES","Pasco","FL","False","Assessments (Broken Out)"
"561136","015449-1565","10596 Rusty Pines Dr","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"561093","32-22-31-2662-01-530","424 Fieldstream W Blvd","Orlando","Orange","FL","False","Assessments (Broken Out)"
"561042","U-17-32-19-90X-000010-00017.0","2230 Colville Chase Dr","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"560974","20-25-30-4819-0001-0290","183 Westmoreland Cir","KISSIMMEE","Osceola","FL","False","Assessments (Broken Out)"
"560970","15-26-30-0576-0001-0940","4230 Climbing Aster Ct","SAINT CLOUD","Osceola","FL","False","Assessments (Broken Out)"
"560928","3042500786500147","2916 Waters View Cir","ORANGE PARK","Clay","FL","False","Assessments (Broken Out)"
"560910","30-26-32-2612-0001-B068","7013 Buttonbush Loop","HARMONY","Osceola","FL","False","Assessments (Broken Out)"
"560637","108235-3190","15770 Jim Ct","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"560589","21-24-29-6854-09-760","2854 Camomile Dr","ORLANDO","Orange","FL","False","Assessments (Broken Out)"
"560495","U-18-30-21-37O-000005-00012.0","1914 River Crossing Dr","Valrico","Hillsborough","FL","False","Assessments (Broken Out)"
"56043","7042500786900975","3691 Blue Wing Ct","ORANGE PARK","Clay","FL","False","Assessments (Broken Out)"
"56040","4042500786601043","4288 Hanging Moss Dr","ORANGE PARK","Clay","FL","False","Assessments (Broken Out)"
"560394","41052500882300218","2213 Felucca Dr","MIDDLEBURG","Clay","FL","False","Assessments (Broken Out)"
"560243","27-19-26-0080-000-16200","2359 Bracknell Forest Trail","TAVARES","Lake","FL","False","Assessments (Broken Out)"
"560067","106578-0665","3224 Water Hickory Dr","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"56003","33-20-28-9125-00-780","520 Wekiva Bluff St","Apopka","Orange","FL","False","Assessments (Broken Out)"
"56002","3042500786401171","3079 White Heron Trl","ORANGE PARK","Clay","FL","False","Assessments (Broken Out)"
"559946","29042500806800297","1626 Sugarpine Drive","MIDDLEBURG","Clay","FL","False","Assessments (Broken Out)"
"559919","12-27-28-4687-0001-0310","431 Peppermill Cir","KISSIMMEE","Osceola","FL","False","Assessments (Broken Out)"
"55990","21-22-25-0700-000-13500","1140 Stoneham Dr","GROVELAND","Lake","FL","False","Assessments (Broken Out)"
"559870","25-19-25-0182-000-14400","4461 Abaco Dr","TAVARES","Lake","FL","False","Assessments (Broken Out)"
"55963","0986024118","1159 Montana Ln","NORTH PORT","Sarasota","FL","False","Assessments (Broken Out)"
"55959","0965050123","3522 Massini Ave","NORTH PORT","Sarasota","FL","False","Assessments (Broken Out)"
"559504","4042500786500545","3152 Olde Sutton Parke Dr","ORANGE PARK","Clay","FL","False","Assessments (Broken Out)"
"559499","155787-1826","10486 DOCKSIDER DR E","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"559483","01-22-30-0118-00-150","8014 Dunstable Cir","ORLANDO","Orange","FL","False","Assessments (Broken Out)"
"559482","U-04-30-20-2N0-000001-00002.0","5910 Erhardt Dr","Riverview","Hillsborough","FL","False","Assessments (Broken Out)"
"55934","813073100040","1762 Hillandale Ave","DELTONA","Volusia","FL","False","Assessments (Broken Out)"
"558970","22-21-31-5HM-0000-0170","1038 Shaffer Trail","OVIEDO","Seminole","FL","False","Assessments (Broken Out)"
"558963","108439-0805","3667 Shiner Dr","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"558906","27-25-16-001D-00000-1310","7629 Bramblewood Dr","PORT RICHEY","Pasco","FL","False","Assessments (Broken Out)"
"55889","106578-5690","12268 Moose Hollow Dr","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"558735","161201-8008","10926 Brentfield Rd","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"558650","0099813020","498 Johns Creek Pkwy","SAINT AUGUSTINE","St Johns","FL","False","Assessments (Broken Out)"
"558628","22-25-16-1100-00002-6520","9136 Lometa Ln","PORT RICHEY","Pasco","FL","False","Assessments (Broken Out)"
"558509","03-25-28-3481-0001-0430","5315 Jade St","KISSIMMEE","Osceola","FL","False","Assessments (Broken Out)"
"558506","U-18-28-18-0XE-000001-00089.0","12342 Witheridge Dr","Tampa","Hillsborough","FL","False","Assessments (Broken Out)"
"558425","148704-9560","4758 Cumberland Station Ct","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"558356","3042500786500602","3016 GOLDEN POND BLVD","ORANGE PARK","Clay","FL","False","Assessments (Broken Out)"
"55828","13-22-24-1200-000-02100","3005 Lorimer Ct","GROVELAND","Lake","FL","False","Assessments (Broken Out)"
"55825","U-07-30-20-2NT-000008-00005.0","6910 Cohasset Cir","RIVERVIEW","Hillsborough","FL","False","Assessments (Broken Out)"
"55817","35-22-31-8850-01-150","500 Tuten Trl","ORLANDO","Orange","FL","False","Assessments (Broken Out)"
"55811","33042500812300178","3204 Talisman Dr","MIDDLEBURG","Clay","FL","False","Assessments (Broken Out)"
"558066","32-22-31-1778-00-830","1422 Julip Dr","ORLANDO","Orange","FL","False","Assessments (Broken Out)"
"558031","5042500786802791","3538 Pebble Stone Ct","ORANGE PARK","Clay","FL","False","Assessments (Broken Out)"
"557957","16-25-18-0030-00B00-0170","10104 Perthshire Cir","LAND O LAKES","Pasco","FL","False","Assessments (Broken Out)"
"557940","106869-7400","13292 Avery Park Ln","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"557871","5062601523400656","3434 Canyon Falls Dr","GREEN COVE SPRINGS","Clay","FL","False","Assessments (Broken Out)"
"557867","0264293041","2428 Willowbend Dr","SAINT AUGUSTINE","St Johns","FL","False","Assessments (Broken Out)"
"557738","23042502038837200","2412 Balsamwood Ct","ORANGE PARK","Clay","FL","False","Assessments (Broken Out)"
"557552","04-25-30-5413-0001-0490","3080 Sangria St","KISSIMMEE","Osceola","FL","False","Assessments (Broken Out)"
"557550","U-21-30-20-78R-000000-00031.0","11229 Black Forest Trail","Riverview","Hillsborough","FL","False","Assessments (Broken Out)"
"557446","23-26-30-0668-0001-2080","5040 Preserve Blvd","SAINT CLOUD","Osceola","FL","False","Assessments (Broken Out)"
"557416","01-22-31-8356-01-320","4108 Newtonhall Dr","ORLANDO","Orange","FL","False","Assessments (Broken Out)"
"557305","03-20-30-521-0000-1830","287 Brightview Dr","LAKE MARY","Seminole","FL","False","Assessments (Broken Out)"
"557186","28-19-27-0310-000-19700","1712 Point O Woods Ct","Mount Dora","Lake","FL","False","Assessments (Broken Out)"
"557053","23-26-30-0669-0001-3340","4911 Windbourne Way","SAINT CLOUD","Osceola","FL","False","Assessments (Broken Out)"
"55703","32042500810105014","3759 Iceni Ct","MIDDLEBURG","Clay","FL","False","Assessments (Broken Out)"
"55699","0283320070","133 Casa Sevilla Ave","SAINT AUGUSTINE","St Johns","FL","False","Assessments (Broken Out)"
"556890","107123-2940","14220 Crestwick Dr W","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"55688","00-42-45-04-04-000-3830","6814 Columbia Ave","Lake Worth","Palm Beach","FL","False","Assessments (Broken Out)"
"556859","U-24-29-20-2F4-C00000-00057.0","1903 Dartford Ct","Valrico","Hillsborough","FL","False","Assessments (Broken Out)"
"556850","108361-2835","15994 Baxter Creek Dr","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"556714","35042500820100019","2803 Diploma Ct","MIDDLEBURG","Clay","FL","False","Assessments (Broken Out)"
"556591","027501-2820","1116 Coveyrise Ct","SAINT AUGUSTINE","St Johns","FL","False","Assessments (Broken Out)"
"55643","0288210480","1182 Ardmore St","ST AUGUSTINE","St Johns","FL","False","Assessments (Broken Out)"
"55636","013082-0600","8954 Derrickson Dr","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"556292","156332-3036","3667 Lumberjack Cir N","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"556290","0100120600","31 Spindrift Ct","SAINT AUGUSTINE","St Johns","FL","False","Assessments (Broken Out)"
"556259","36042400592400406","3855 Beacon Rock Lane","MIDDLEBURG","Clay","FL","False","Assessments (Broken Out)"
"556212","11-28-15-28949-000-1470","1191 Mineola Cir","PALM HARBOR","Pinellas","FL","False","Assessments (Broken Out)"
"556209","P-25-28-21-5KG-00000B-00010.0","409 Scarlet Maple Ct","Plant City","Hillsborough","FL","False","Assessments (Broken Out)"
"555989","17-19-27-0010-000-09500","1920 Strathmore Cir","MOUNT DORA","Lake","FL","False","Assessments (Broken Out)"
"555965","106606-5275","542 Misty Morning Ct","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"555701","U-05-32-19-80O-000003-00003.0","1221 Barclay Wood Dr","Ruskin","Hillsborough","FL","False","Assessments (Broken Out)"
"555656","19-22-31-8499-00-650","9344 Chandon Dr","ORLANDO","Orange","FL","False","Assessments (Broken Out)"
"55564","06-26-21-0020-00000-1380","6915 Runner Oak Dr","WESLEY CHAPEL","Pasco","FL","False","Assessments (Broken Out)"
"555525","30-24-30-5579-62-540","931 Ocala Woods Ln","ORLANDO","Orange","FL","False","Assessments (Broken Out)"
"555457","30-24-30-5579-62-490","1011 Ocala Woods Ln","ORLANDO","Orange","FL","False","Assessments (Broken Out)"
"555438","015194-0375","6311 Rolling Tree Street","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"555256","04-21-28-6139-01-090","348 Breezeway Dr","APOPKA","Orange","FL","False","Assessments (Broken Out)"
"555199","009801-0270","213 Lige Branch Ln","SAINT JOHNS","St Johns","FL","False","Assessments (Broken Out)"
"555170","U-36-27-18-0SC-000002-00003.0","814 Settlers Rd","Tampa","Hillsborough","FL","False","Assessments (Broken Out)"
"555143","06-26-31-0236-0001-0050","4854 Terra Sole Pl","SAINT CLOUD","Osceola","FL","False","Assessments (Broken Out)"
"555130","10-23-26-1900-000-12700","4716 Barbados Loop","CLERMONT","Lake","FL","False","Assessments (Broken Out)"
"555029","156421-1256","11040 W MANDARIN STATION DR","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"554962","21052501009400553","2935 Jessicas Ct","GREEN COVE SPRINGS","Clay","FL","False","Assessments (Broken Out)"
"55487","2042500881431324","755 Westminster Dr","ORANGE PARK","Clay","FL","False","Assessments (Broken Out)"
"55474","44042601407500550","1461 Starboard Ct","FLEMING ISLAND","Clay","FL","False","Assessments (Broken Out)"
"554735","008981-0840","2372 Cherokee Cove Trail","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"55470","25-26-28-6138-2149-0210","870 Jarnac Dr","KISSIMMEE","Osceola","FL","False","Assessments (Broken Out)"
"55466","16-46-25-07-00103.0550","8434 Bamboo Rd","FORT MYERS","Lee","FL","False","Assessments (Broken Out)"
"554587","36-26-19-0170-00F00-0100","27741 Sugar Loaf Dr","WESLEY CHAPEL","Pasco","FL","False","Assessments (Broken Out)"
"55438","30-5933-005-0300","14800 SW 170th Ter","MIAMI","Miami-Dade","FL","False","Assessments (Broken Out)"
"55435","21-22-25-2301-000-17000","703 Lake Douglas Dr","GROVELAND","Lake","FL","False","Assessments (Broken Out)"
"554329","165267-6275","1632 Blue Ridge Dr","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"55427","09-22-28-7335-02-000","1840 Sparkling Water Cir","OCOEE","Orange","FL","False","Assessments (Broken Out)"
"554241","015911-4890","7244 Steventon Way","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"554222","21042500796909490","1274 Tahoe Ct","ORANGE PARK","Clay","FL","False","Assessments (Broken Out)"
"554179","165265-5015","12586 Brookchase Ln","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"554088","12-20-30-511-0000-0390","142 Kelly Cir","SANFORD","Seminole","FL","False","Assessments (Broken Out)"
"554034","113015-1555","3270 Deuce Ct","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"553625","U-33-29-20-2HY-000002-00020.0","1038 Bridlewood Way","Brandon","Hillsborough","FL","False","Assessments (Broken Out)"
"553575","167159-5195","13247 Companion Cir S","JACKSONVILLE","Duval","FL","False","Assessments (Broken Out)"
"553499","106954-0230","12248 Pebble Point Drive W","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
